userId,avgStayTime,startedAt,avgStayTimeMean,tagAvgStayTime,tagAvgStayTimeMean
956f51a8-d6a0-4a12-a22b-9da3cdffc879,22.833333333333332,2025-06-18 14:54:34,14.541666666666664,0 days 00:00:10.250000,0 days 00:00:10.375000
956f51a8-d6a0-4a12-a22b-9da3cdffc879,14.5,2025-06-18 14:51:52,14.541666666666664,0 days 00:00:15,0 days 00:00:10.375000
956f51a8-d6a0-4a12-a22b-9da3cdffc879,7.166666666666667,2025-06-18 14:44:09,14.541666666666664,0 days 00:00:06.500000,0 days 00:00:10.375000
956f51a8-d6a0-4a12-a22b-9da3cdffc879,13.666666666666666,2025-06-18 13:09:44,14.541666666666664,0 days 00:00:09.750000,0 days 00:00:10.375000
