userId,highBuyRatio,lowBuyRatio,midBuyRatio,startedAt,highBuyRatioMean,midBuyRatioMean,lowBuyRatioMean
956f51a8-d6a0-4a12-a22b-9da3cdffc879,0.16666666666666666,0.5555555555555556,0.2777777777777778,2025-06-18 14:54:34,0.2120927318295739,0.2912489557226399,0.4966583124477861
956f51a8-d6a0-4a12-a22b-9da3cdffc879,0.19047619047619047,0.5714285714285714,0.23809523809523808,2025-06-18 14:51:52,0.2120927318295739,0.2912489557226399,0.4966583124477861
956f51a8-d6a0-4a12-a22b-9da3cdffc879,0.15789473684210525,0.5263157894736842,0.3157894736842105,2025-06-18 14:44:09,0.2120927318295739,0.2912489557226399,0.4966583124477861
956f51a8-d6a0-4a12-a22b-9da3cdffc879,0.3333333333333333,0.3333333333333333,0.3333333333333333,2025-06-18 13:09:44,0.2120927318295739,0.2912489557226399,0.4966583124477861
