userId,startedAt,avgCashRatio,avgCashRatioMean
956f51a8-d6a0-4a12-a22b-9da3cdffc879,2025-06-18 14:54:34,-0.5483333333333332,-0.0733333333333333
956f51a8-d6a0-4a12-a22b-9da3cdffc879,2025-06-18 14:51:52,-0.10119047619047625,-0.0733333333333333
956f51a8-d6a0-4a12-a22b-9da3cdffc879,2025-06-18 14:44:09,0.12785714285714286,-0.0733333333333333
956f51a8-d6a0-4a12-a22b-9da3cdffc879,2025-06-18 13:09:44,0.2283333333333334,-0.0733333333333333
